iteration,rastrigin_seed0.csv,rastrigin_seed1.csv,rastrigin_seed10.csv,rastrigin_seed2.csv,rastrigin_seed3.csv,rastrigin_seed4.csv,rastrigin_seed5.csv,rastrigin_seed6.csv,rastrigin_seed7.csv,rastrigin_seed8.csv,rastrigin_seed9.csv,中央値,平均値,標準偏差
0,111.79638888674492,111.72424609825514,114.79867085523595,109.43376431343442,113.61257701307407,108.5025561756232,114.39321900545724,118.50963852768814,108.1426900673016,102.95286667003938,84.80517187676166,111.72424609825514,108.97016268087417,9.015431841166212
1,72.96934663238028,65.53102715172619,80.23281086732266,74.69389305329369,94.16987436329852,83.6627096405498,76.32415079214138,74.92649023635926,79.87907079812192,82.50453206358672,74.37845760147509,76.32415079214138,78.11566938184141,7.343532576334322
2,72.96934663238028,65.53102715172619,47.03068094200628,74.50708502690243,92.40976430732027,43.781564777195086,70.68049363276876,74.92649023635926,68.74709581665087,82.50453206358672,74.37845760147509,72.96934663238028,69.76968528985194,14.026938080392826
3,61.89560323590102,65.53102715172619,47.03068094200628,68.10455620916343,74.11642097769979,43.781564777195086,70.68049363276876,74.92649023635926,65.56586379352684,74.39134657561016,74.37845760147509,68.10455620916343,65.49113683031199,10.864658286903746
4,61.89560323590102,65.47788149047147,45.39132959097749,68.10455620916343,74.11642097769979,38.64141396981559,70.68049363276876,59.24981506717859,65.56586379352684,74.39134657561016,74.37845760147509,65.56586379352684,63.44483474041711,11.819855449912366
5,58.11035594030939,65.47788149047147,45.10352860854486,68.10455620916343,70.92661608741004,38.64141396981559,70.68049363276876,59.24981506717859,49.74185818663405,71.45873371055438,64.08268131161137,64.08268131161137,60.143448564951086,11.24436070023298
6,52.03909701044211,65.47788149047147,38.0499276596026,66.45486362846154,70.92661608741004,38.64141396981559,58.26252798065413,45.73940106744338,40.881767980229306,71.45873371055438,42.32352186031334,52.03909701044211,53.659613858672536,13.288639968441796
7,52.03909701044211,63.307897905169256,34.97005131166236,53.16972387605893,70.92661608741004,38.64141396981559,45.75693775233327,45.73940106744338,40.881767980229306,71.45873371055438,42.32352186031334,45.75693775233327,50.837742048311995,12.708774069102342
8,52.03909701044211,48.69455932631258,34.97005131166236,53.16972387605893,70.92661608741004,28.73512624318332,45.75693775233327,45.73940106744338,40.881767980229306,71.45873371055438,42.32352186031334,45.75693775233327,48.60868511144936,13.226251896156073
9,49.13343527049931,47.49508563084184,32.32337684132861,50.16888064517487,70.92661608741004,28.73512624318332,43.97386338312794,45.73940106744338,40.67787923474978,71.28455111555277,42.32352186031334,45.73940106744338,47.52561248905684,13.400059847739037
10,46.24618031092165,47.38767221452146,31.982946161653203,45.150073939409786,61.630851329400286,28.73512624318332,43.97386338312794,39.80726532583559,40.67787923474978,69.79780815702412,41.3946327021532,43.97386338312794,45.162209000180034,11.799110992379125
11,41.77076796778552,45.117764796044185,31.982946161653203,38.15595987726497,58.17222658856856,28.69170784921519,43.97386338312794,31.84587625016269,37.60948859590982,67.49207848546688,41.16857999864558,41.16857999864558,42.36193272307678,11.571162008024166
12,33.871403525108306,45.117764796044185,31.295380954853076,38.15595987726497,57.99422995447925,27.00018926795046,43.97386338312794,31.84587625016269,37.60948859590982,66.68632470845421,40.69826624033579,38.15595987726497,41.295340686699156,11.907543271027912
13,31.506586809707017,45.117764796044185,31.279765385971075,38.15595987726497,52.310243385408974,20.476407241512877,32.18660431025053,30.982271232763736,37.12958069854129,63.16257357853048,39.91997667074462,37.12958069854129,38.384339453339976,11.69995934615077
14,30.76276399694868,43.51658498655662,30.89394125191804,38.02106159686623,44.82619626312973,16.03266668707407,30.8259972742117,30.982271232763736,37.12958069854129,62.43596774231117,36.21217228473524,36.21217228473524,36.51265491045968,11.57548555136155
15,29.064844483672232,42.180884952889926,28.544673253722834,33.9297115928504,42.07991989263681,14.177727954480376,30.319212114375603,30.982271232763736,35.50186834883759,62.43596774231117,34.21785758562159,33.9297115928504,34.857721741287484,11.85211124360354
16,28.340241911601662,42.180884952889926,28.11430767099577,32.43146670193893,35.34998961615511,12.523778076880816,28.84200433770944,29.24248541771675,35.45055101791684,62.344020593315776,32.58569570375566,32.43146670193893,33.40049327280697,12.049419995397667
17,24.823966383142636,37.57399365002972,26.40186874928933,30.037245947754315,33.228557235663445,11.830779059350109,28.157391700023496,27.78055582420633,34.761923788898486,60.67846641275019,30.98695938648916,30.037245947754315,31.47833710341793,11.776026370204594
